"year","number","type","reporting category","standard","item description","pts","school%","state%","school_state_diff","grade_level","discipline core idea","standard desc","item_library_URL","year_2024"
"2019","30","SR","ES","8.ESS.3.5","Analyze a graph to determine a result of changes in atmospheric carbon dioxide levels over time.",1,49,54,-5,"8","Earth and Human Activity","Examine and interpret data to describe the role that human activities have played in causing the rise in global temperatures over the past century.",NA,"no"
"2019","31","SR","LS","8.LS.1.5","Determine that genetic differences in individuals of the same species result in different traits.",1,72,72,0,"8","From Molecules to Organisms: Structures and Processes","Construct an argument based on evidence for how environmental and genetic factors influence the growth of organisms.",NA,"no"
"2019","32","SR","LS","7.LS.2.2","Determine the relationship between a plant and an insect and describe that relationship.",1,94,84,10,"7","Ecosystems: Interactions, Energy, and Dynamics","Describe how relationships among and between organisms in an ecosystem can be competitive, predatory, parasitic, and mutually beneficial and that these interactions are found across multiple ecosystems",NA,"no"
"2019","33","SR","LS","7.LS.1.4","Describe how attracting insects can increase the probability of a plant reproducing.",1,80,69,11,"7","From Molecules to Organisms: Structures and Processes","Construct an explanation based on evidence for how characteristic animal behaviors and specialized plant structures increase the probability of successful reproduction of animals and plants",NA,"no"
"2019","34","SR","LS","8.LS.3.2","Select an advantage of a plant reproducing sexually and an advantage of a plant reproducing asexually.",1,79,67,12,"8","Heredity: Inheritance and Variation of Traits","Construct an argument based on evidence for how asexual reproduction results in offspring with identical genetic information and sexual reproduction results in offspring with genetic variation. Compare and contrast advantages and disadvantages of asexual and sexual reproduction.",NA,"no"
"2019","35","CR","LS","6.LS.4.1","Analyze fossil record data to describe fossils found in different time periods, and describe evidence that could show a relationship between certain plants and insects.",3,33,27,6,"6","Biological Evolution: Unity and Diversity","Analyze and interpret evidence from the fossil record to describe organisms and their environment, extinctions, and changes to life forms throughout the history of Earth.",NA,"no"
"2019","36","SR","ES","7.ESS.2.2","Determine that an area in New England was once covered by glaciers based on a description of the area.",1,41,43,-2,"7","Earth's Systems","Construct an explanation based on evidence for how Earth’s surface has changed over scales that range from local to global in size.",NA,"no"
"2019","37","CR","PS","6.PS.1.6","Analyze the results of an investigation to determine whether a reaction was endothermic or exothermic, and show how the results should be organized in a lab notebook.",3,43,43,0,"6","Matter and Its Interactions","Plan and conduct an experiment involving exothermic and endothermic chemical reactions to measure and describe the release or absorption of thermal energy.",NA,"no"
"2019","38","SR","ES","6.ESS.1.1","Determine the cause of the Moon's phases, and identify what occurs during one cycle of the Moon's phases.",2,73,59,14,"6","Earth's Place in the Universe","Develop and use a model of the Earth-Sun-Moon system to explain the causes of lunar phases and eclipses of the Sun and Moon.",NA,"no"
"2019","39","SR","TE","6.ETS.2.1","Identify an important property of a material for a given design task.",1,58,59,-1,"6","Materials, Tools, and Manufacturing","Analyze and compare properties of metals, plastics, wood, and ceramics, including flexibility, ductility, hardness, thermal conductivity, electrical conductivity, and melting point",NA,"no"
"2019","40","SR","TE","6.ETS.1.5","Use an appropriate ruler to determine the scale of a drawing.",1,63,65,-2,"6","Engineering Design","Create visual representations of solutions to a design problem. Accurately interpret and apply scale and proportion to visual representations.",NA,"no"
"2019","41","SR","TE","7.ETS.3.1","Determine why part of a communication system is considered a decoder.",1,47,46,1,"7","Technological Systems","Explain the function of a communication system and the role of its components, including a source, encoder, transmitter, receiver, decoder, and storage.",NA,"no"
"2021","1","SR","TE","6.ETS.2.2","Determine properties of a material that should be tested to meet a design criterion for constructing a solution.",1,73,75,-2,"6","Materials, Tools, and Manufacturing","Given a design task, select appropriate materials based on specific properties needed in the construction of a solution.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC282034","no"
"2021","2","SR","PS","7.PS.3.7","Analyze a diagram to determine when an object has the greatest amount of kinetic energy.",1,33,37,-4,"7","Energy","Use informational text to describe the relationship between kinetic and potential energy and illustrate conversions from one form to another.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC291918","no"
"2021","3","SR","LS","8.LS.3.3","Identify a cellular structure that stores instructions for a trait.",1,73,71,2,"8","Heredity: Inheritance and Variation of Traits","Communicate through writing and in diagrams that chromosomes contain many distinct genes and that each gene holds the instructions for the production of specific proteins, which in turn affects the traits of an individual.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC229371","no"
"2021","4","SR","ES","6.ESS.1.1","Analyze a model of the Earth-Sun-Moon system to determine that a solar eclipse could be observed from Earth.",1,73,59,14,"6","Earth's Place in the Universe","Develop and use a model of the Earth-Sun-Moon system to explain the causes of lunar phases and eclipses of the Sun and Moon.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC291724","no"
"2021","5","SR","TE","6.ETS.1.5","Determine the scale used to make a drawing of an actual object.",1,70,62,8,"6","Engineering Design","Create visual representations of solutions to a design problem. Accurately interpret and apply scale and proportion to visual representations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC814970319","no"
"2021","6","SR","PS","6.PS.4.2","Complete a model to show how light interacts with different materials.",1,75,76,-1,"6","Waves and Their Applications in Technologies for Information Transfer","Use diagrams and other models to show that both light rays and mechanical waves are reflected, absorbed, or transmitted through various materials.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC719152661","no"
"2021","7","SR","LS","8.LS.3.1","Describe how a scientist could determine whether a mutation causes changes to a trait in a bacterial cell.",1,51,46,5,"8","Heredity: Inheritance and Variation of Traits","Develop and use a model to describe that structural changes to genes (mutations) may or may not result in changes to proteins, and if there are changes to proteins there may be harmful, beneficial, or neutral changes to traits.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC633360994","no"
"2021","8","SR","LS","8.LS.1.5","Distinguish between environmental and hereditary factors influencing the size of an organism.",1,58,54,4,"8","From Molecules to Organisms: Structures and Processes","Construct an argument based on evidence for how environmental and genetic factors influence the growth of organisms.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC803556783","no"
